CustomerKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,City,GeographyKey
14067,Larry,Sanz,Larry Sanz,Male,2020-04-11,Melbourne,35
14059,Rodney,Ramos,Rodney Ramos,Male,2020-03-17,Melbourne,35
14060,Cedric,Sharma,Cedric Sharma,Male,2020-03-13,Melbourne,35
13995,Michele,Black,Michele Black,Female,2020-05-15,Melbourne,35
13009,Mindy,She,Mindy She,Female,2020-09-17,Melbourne,35
13125,Alejandro,Hu,Alejandro Hu,Male,2020-05-19,Melbourne,35
13041,Cameron,Brown,Cameron Brown,Male,2020-04-04,Melbourne,35
13048,Alexis,Hayes,Alexis Hayes,Female,2020-05-28,Melbourne,35
12699,Amy,Chow,Amy Chow,Female,2019-03-14,Melbourne,35
12673,Colin,Stone,Colin Stone,Male,2019-02-24,Melbourne,35
12589,Ruben,Rodriguez,Ruben Rodriguez,Male,2019-02-19,Melbourne,35
12576,Walter,Dominguez,Walter Dominguez,Male,2019-01-04,Melbourne,35
11032,Denise,Stone,Denise Stone,Female,2018-02-18,Melbourne,35
11363,Julian,Ross,Julian Ross,Male,2018-06-08,Melbourne,35
11454,Melinda,Navarro,Melinda Navarro,Female,2018-07-31,Melbourne,35
11448,Kyle,Patterson,Kyle Patterson,Male,2018-06-16,Melbourne,35
11951,Lacey,Huang,Lacey Huang,Female,2020-08-20,Melbourne,35
12004,Jarrod,Suri,Jarrod Suri,Male,2018-11-08,Melton,36
11899,Brenda,Perez,Brenda Perez,Female,2018-09-04,Melton,36
11751,Victoria,Gonzales,Victoria Gonzales,Female,2018-07-08,Melton,36
11455,Ross,Sanz,Ross Sanz,Male,2018-07-01,Melton,36
11077,Leah,Ye,Leah Ye,Female,2018-04-15,Melton,36
12581,Kristina,Fernandez,Kristina Fernandez,Female,2019-02-27,Melton,36
12682,Kari,Subram,Kari Subram,Female,2020-06-02,Melton,36
12369,Terrence,Lal,Terrence Lal,Male,2020-09-25,Melton,36
12246,Shawn,Luo,Shawn Luo,Male,2018-12-06,Melton,36
13126,Lydia,Suri,Lydia Suri,Female,2019-06-07,Melton,36
13127,Shane,Fernandez,Shane Fernandez,Male,2020-06-19,Melton,36
13121,Latasha,Jimenez,Latasha Jimenez,Female,2020-04-06,Melton,36
13131,Briana,Diaz,Briana Diaz,Female,2019-06-23,Melton,36
13137,Jacqueline,Simmons,Jacqueline Simmons,Female,2020-03-26,Melton,36
13959,Ebony,Carlson,Ebony Carlson,Female,2019-07-04,Melton,36
14010,Thomas,Moore,Thomas Moore,Male,2019-08-12,Melton,36
14046,Cheryl,Sanz,Cheryl Sanz,Female,2019-08-08,Melton,36
13952,Franklin,Ye,Franklin Ye,Male,2020-09-05,Melton,36
14259,Antonio,Flores,Antonio Flores,Male,2019-09-16,Melton,36
15581,Toni,Perez,Toni Perez,Female,2020-08-09,Melton,36
15233,Tammy,Rodriguez,Tammy Rodriguez,Female,2020-07-06,Melton,36
15209,Frank,Romero,Frank Romero,Male,2019-10-21,Melton,36
15025,Kristi,Subram,Kristi Subram,Female,2020-08-07,Melton,36
14682,Gail,Alexander,Gail Alexander,Female,2020-05-17,Melton,36
14522,Omar,Zheng,Omar Zheng,Male,2020-05-14,Melton,36
16487,Brianna,Griffin,Brianna Griffin,Female,2020-06-08,Melton,36
16740,Elijah,Li,Elijah Li,Male,2018-01-31,Melton,36
16664,Sophia,Nelson,Sophia Nelson,Female,2018-02-10,Melton,36
16639,Renee,Romero,Renee Romero,Female,2018-02-04,Melton,36
16528,Dominique,Garcia,Dominique Garcia,Female,2018-01-24,Melton,36
15785,Edwin,Zhang,Edwin Zhang,Male,2019-11-29,Melton,36
15766,Priscilla,Black,Priscilla Black,Female,2020-01-29,Melton,36
16164,Amy,Liang,Amy Liang,Female,2019-12-18,Melton,36
17257,Darren,Rana,Darren Rana,Male,2018-03-17,Melton,36
17296,Joanna,Johnston,Joanna Johnston,Female,2020-08-27,Melton,36
17298,Lucas,Peterson,Lucas Peterson,Male,2020-06-29,Melton,36
17311,Kimberly,Reed,Kimberly Reed,Female,2020-11-23,Melton,36
17726,Caroline,Griffin,Caroline Griffin,Female,2018-04-29,Melton,36
17736,Kristine,Vazquez,Kristine Vazquez,Female,2018-04-09,Melton,36
18470,Jennifer,Taylor,Jennifer Taylor,Female,2018-06-10,Melton,36
18291,Jennifer,Hill,Jennifer Hill,Female,2020-06-20,Melton,36
18266,Mandy,Huang,Mandy Huang,Female,2020-08-04,Melton,36
18240,Arthur,Smith,Arthur Smith,Male,2018-05-24,Melton,36
19083,Steven,Rivera,Steven Rivera,Male,2018-07-16,Melton,36
18729,Evan,Parker,Evan Parker,Male,2018-07-22,Melton,36
18746,Reginald,Alvarez,Reginald Alvarez,Male,2018-07-02,Melton,36
18695,Aaron,Diaz,Aaron Diaz,Male,2018-06-01,Melton,36
19652,Douglas,Rodriguez,Douglas Rodriguez,Male,2018-09-25,Melton,36
20221,Kaylee,Sanders,Kaylee Sanders,Female,2018-10-18,Melton,36
20277,Mary,Hall,Mary Hall,Female,2020-05-03,Melton,36
20268,Jorge,He,Jorge He,Male,2020-10-23,Melton,36
20256,Javier,Serrano,Javier Serrano,Male,2018-11-10,Melton,36
19979,Janet,Browning,Janet Browning,Female,2018-10-20,Melton,36
19797,Clarence,Liu,Clarence Liu,Male,2018-09-10,Melton,36
21204,Candice,Lu,Candice Lu,Female,2020-09-22,Melton,36
21409,Johnny,Deng,Johnny Deng,Male,2020-04-24,Melton,36
21370,Emmanuel,Martinez,Emmanuel Martinez,Male,2020-07-16,Melton,36
21366,Kelvin,Andersen,Kelvin Andersen,Male,2020-02-01,Melton,36
20984,Sabrina,Rubio,Sabrina Rubio,Female,2018-12-07,Melton,36
20988,Anna,Martin,Anna Martin,Female,2018-12-03,Melton,36
21953,Marvin,Vazquez,Marvin Vazquez,Male,2020-04-21,Melton,36
21962,Kristi,Smith,Kristi Smith,Female,2020-02-27,Melton,36
21974,Whitney,Suri,Whitney Suri,Female,2019-04-28,Melton,36
22914,Faith,Gray,Faith Gray,Female,2020-04-04,Melton,36
22973,Alan,Lin,Alan Lin,Male,2020-12-28,Melton,36
22960,Douglas,Malhotra,Douglas Malhotra,Male,2020-09-18,Melton,36
23094,Carolyn,Gill,Carolyn Gill,Female,2020-04-27,Melton,36
23121,Danny,Ramos,Danny Ramos,Male,2019-07-03,Melton,36
23416,Kristin,Shan,Kristin Shan,Female,2019-07-26,Melton,36
24248,Jake,Lin,Jake Lin,Male,2019-10-05,Melton,36
24172,Jessie,Hernandez,Jessie Hernandez,Female,2019-10-14,Melton,36
24167,Lacey,Zhu,Lacey Zhu,Female,2019-10-04,Melton,36
23994,Raymond,Subram,Raymond Subram,Male,2019-09-25,Melton,36
23995,Bradley,Carson,Bradley Carson,Male,2019-09-08,Melton,36
24362,Marc,Vazquez,Marc Vazquez,Male,2019-11-11,Melton,36
24480,Kelli,Liu,Kelli Liu,Female,2019-12-08,Melton,36
24482,Roy,Ramos,Roy Ramos,Male,2019-12-18,Melton,36
24613,Stacy,Serrano,Stacy Serrano,Female,2019-03-16,Melton,36
24606,Cassie,Nath,Cassie Nath,Female,2019-01-21,Melton,36
24890,Brenda,Van,Brenda Van,Female,2020-02-07,Melton,36
24885,Corey,Xie,Corey Xie,Male,2021-01-11,Melton,36
24893,Alvin,Chande,Alvin Chande,Male,2020-05-20,Melton,36
25907,Kelli,Shen,Kelli Shen,Female,2021-01-14,Melton,36
25820,Adam,Evans,Adam Evans,Male,2020-02-11,Melton,36
25826,Nathaniel,Watson,Nathaniel Watson,Male,2018-09-09,Melton,36
25262,Andre,Chandra,Andre Chandra,Male,2020-12-13,Melton,36
25222,Tamara,Kumar,Tamara Kumar,Female,2019-10-28,Melton,36
25131,Gerald,Chandra,Gerald Chandra,Male,2020-07-21,Melton,36
25125,Randy,Wang,Randy Wang,Male,2020-09-25,Melton,36
25107,Mason,Ramirez,Mason Ramirez,Male,2019-09-01,Melton,36
26652,Bruce,Moreno,Bruce Moreno,Male,2019-07-07,Melton,36
26667,Jillian,Patel,Jillian Patel,Female,2019-08-02,Melton,36
26133,Jesse,Hall,Jesse Hall,Male,2019-02-08,Melton,36
26158,Lisa,Wu,Lisa Wu,Female,2020-05-02,Melton,36
26374,Bradley,Pal,Bradley Pal,Male,2021-01-20,Melton,36
26754,Candice,Zimmerman,Candice Zimmerman,Female,2019-09-18,Melton,36
27703,Meredith,Navarro,Meredith Navarro,Female,2020-06-22,Melton,36
27500,Luis,Hill,Luis Hill,Male,2019-12-25,Melton,36
28310,Ross,Sanchez,Ross Sanchez,Male,2020-11-07,Melton,36
28306,Elizabeth,Powell,Elizabeth Powell,Female,2020-07-30,Melton,36
27879,Kelvin,Chander,Kelvin Chander,Male,2020-08-11,Melton,36
27981,Aimee,Hu,Aimee Hu,Female,2020-01-31,Melton,36
29116,Janelle,Patel,Janelle Patel,Female,2020-04-08,Melton,36
29453,Victor,Vazquez,Victor Vazquez,Male,2020-09-03,Melton,36
28534,Sabrina,Romero,Sabrina Romero,Female,2020-07-17,Melton,36
28956,Colleen,Xu,Colleen Xu,Female,2020-07-17,Seaford,37
29303,Arturo,Pal,Arturo Pal,Male,2020-05-23,Seaford,37
27973,Randall,Serrano,Randall Serrano,Male,2020-11-24,Seaford,37
28349,Kristi,Vazquez,Kristi Vazquez,Female,2020-10-21,Seaford,37
28351,Donald,Rodriguez,Donald Rodriguez,Male,2020-07-19,Seaford,37
28207,Larry,Moreno,Larry Moreno,Male,2020-01-05,Seaford,37
27364,Cedric,Li,Cedric Li,Male,2020-03-01,Seaford,37
27350,Arthur,Subram,Arthur Subram,Male,2020-04-01,Seaford,37
26166,Brett,Van,Brett Van,Male,2020-12-24,Seaford,37
26189,Pedro,Serrano,Pedro Serrano,Male,2019-04-29,Seaford,37
26427,Alicia,Xie,Alicia Xie,Female,2020-11-20,Seaford,37
25823,Jaime,Xie,Jaime Xie,Male,2018-08-14,Seaford,37
24914,Heather,Zhou,Heather Zhou,Female,2019-06-25,Seaford,37
24599,Virginia,Garcia,Virginia Garcia,Female,2020-08-13,Seaford,37
24614,Lindsey,Raje,Lindsey Raje,Female,2019-03-19,Seaford,37
24371,Leslie,Navarro,Leslie Navarro,Female,2019-11-05,Seaford,37
24367,Ross,Sara,Ross Sara,Male,2019-11-25,Seaford,37
24368,Ebony,Prasad,Ebony Prasad,Female,2019-11-03,Seaford,37
23999,Gilbert,Li,Gilbert Li,Male,2019-09-27,Seaford,37
24243,Karen,Lin,Karen Lin,Female,2020-06-15,Seaford,37
24229,Pedro,Kapoor,Pedro Kapoor,Male,2020-05-23,Seaford,37
23324,Deborah,Deng,Deborah Deng,Female,2019-07-10,Seaford,37
23527,Alison,Luo,Alison Luo,Female,2020-05-31,Seaford,37
23539,Darren,Munoz,Darren Munoz,Male,2019-08-17,Seaford,37
23118,Monique,Moreno,Monique Moreno,Female,2019-07-04,Seaford,37
22908,Eddie,Ortega,Eddie Ortega,Male,2019-06-10,Seaford,37
21965,Bethany,Raheem,Bethany Raheem,Female,2020-11-17,Seaford,37
21947,Diane,Romero,Diane Romero,Female,2019-03-23,Seaford,37
21945,Pearlie,Rusek,Pearlie Rusek,Female,2019-03-02,Seaford,37
22030,Barbara,Shen,Barbara Shen,Female,2019-04-19,Seaford,37
21994,Natasha,Ruiz,Natasha Ruiz,Female,2019-04-01,Seaford,37
21991,Teresa,Gill,Teresa Gill,Female,2021-01-22,Seaford,37
22578,Juan,Vazquez,Juan Vazquez,Male,2019-05-09,Seaford,37
22193,Toni,Garcia,Toni Garcia,Female,2019-04-28,Seaford,37
22203,Alisha,Zheng,Alisha Zheng,Female,2019-05-23,Seaford,37
21195,Rafael,Xu,Rafael Xu,Male,2019-01-13,Seaford,37
21361,Ricky,Romero,Ricky Romero,Male,2019-02-15,Seaford,37
21373,Clayton,Liu,Clayton Liu,Male,2020-03-12,Seaford,37
21279,Linda,Rousey,Linda Rousey,Female,2020-08-01,Seaford,37
20406,Felicia,Munoz,Felicia Munoz,Female,2020-09-08,Seaford,37
20455,Bruce,Blanco,Bruce Blanco,Male,2021-01-19,Seaford,37
20612,Colin,Yang,Colin Yang,Male,2018-11-20,Seaford,37
20619,Maurice,Raji,Maurice Raji,Male,2020-11-05,Seaford,37
19764,Wayne,Pal,Wayne Pal,Male,2020-03-14,Seaford,37
19953,Darrell,Lal,Darrell Lal,Male,2020-05-14,Seaford,37
20262,Brett,Prasad,Brett Prasad,Male,2020-07-01,Seaford,37
20228,Raymond,Arthur,Raymond Arthur,Male,2018-10-28,Seaford,37
19577,Martin,Perez,Martin Perez,Male,2018-08-24,Seaford,37
19595,Carl,Raji,Carl Raji,Male,2018-08-22,Seaford,37
18700,Ernest,Zhao,Ernest Zhao,Male,2018-06-08,Seaford,37
19089,Regina,Arthur,Regina Arthur,Female,2018-07-14,Seaford,37
17919,Bruce,Hernandez,Bruce Hernandez,Male,2018-04-17,Seaford,37
17495,Corey,Sharma,Corey Sharma,Male,2020-04-22,Seaford,37
17310,Alejandro,Wang,Alejandro Wang,Male,2018-03-02,Seaford,37
17074,Ruben,Malhotra,Ruben Malhotra,Male,2020-01-30,Seaford,37
16171,Bruce,Ruiz,Bruce Ruiz,Male,2020-04-06,Seaford,37
16016,Bradley,She,Bradley She,Male,2020-07-03,Seaford,37
15767,George,Prasad,George Prasad,Male,2019-12-21,Seaford,37
15810,Regina,Kapoor,Regina Kapoor,Female,2020-04-07,Seaford,37
16633,Kelli,Becker,Kelli Becker,Female,2020-07-20,Seaford,37
16493,Brenda,Fernandez,Brenda Fernandez,Female,2018-01-13,Seaford,37
14679,Natasha,Suarez,Natasha Suarez,Female,2020-12-25,Seaford,37
15044,Valerie,Hu,Valerie Hu,Female,2019-10-14,Seaford,37
14857,Diane,Serrano,Diane Serrano,Female,2020-02-20,Seaford,37
15124,Wendy,Hernandez,Wendy Hernandez,Female,2020-05-22,Seaford,37
15591,Darren,Srini,Darren Srini,Male,2019-11-01,Seaford,37
15602,Warren,Wu,Warren Wu,Male,2020-06-22,Seaford,37
14216,Edwin,Zheng,Edwin Zheng,Male,2019-08-07,Seaford,37
14264,Karl,Lal,Karl Lal,Male,2019-09-15,Seaford,37
14300,Colin,He,Colin He,Male,2019-09-14,Seaford,37
14009,Brandy,Prasad,Brandy Prasad,Female,2020-10-14,Seaford,37
13024,Marc,Moreno,Marc Moreno,Male,2019-04-16,Seaford,37
12675,Holly,Fernandez,Holly Fernandez,Female,2019-02-10,Seaford,37
12715,Eddie,Gill,Eddie Gill,Male,2020-03-12,Seaford,37
11125,Dana,Navarro,Dana Navarro,Female,2020-01-31,Seaford,37
11001,Eugene,Huang,Eugene Huang,Male,2018-01-15,Seaford,37
11449,Alvin,Hu,Alvin Hu,Male,2018-06-19,Seaford,37
11366,Virginia,Patel,Virginia Patel,Female,2020-06-24,Seaford,37
11913,Rebecca,Robinson,Rebecca Robinson,Female,2020-12-03,Seaford,37
11908,Rafael,Tang,Rafael Tang,Male,2018-09-19,South Melbourne,38
11897,Orlando,Ashe,Orlando Ashe,Male,2018-08-30,South Melbourne,38
11987,Diane,Vazquez,Diane Vazquez,Female,2020-06-17,South Melbourne,38
11766,Candace,Raman,Candace Raman,Female,2018-09-19,South Melbourne,38
11370,Alicia,Xu,Alicia Xu,Female,2020-07-13,South Melbourne,38
11464,Alejandro,Huang,Alejandro Huang,Male,2018-07-22,South Melbourne,38
11109,Ruben,Kapoor,Ruben Kapoor,Male,2018-05-10,South Melbourne,38
12580,Cedric,She,Cedric She,Male,2019-02-14,South Melbourne,38
12338,Monica,Vance,Monica Vance,Female,2018-12-24,South Melbourne,38
13079,Edwin,Bhat,Edwin Bhat,Male,2019-04-24,South Melbourne,38
13138,Teresa,Alonso,Teresa Alonso,Female,2020-02-02,South Melbourne,38
13155,Jay,Gutierrez,Jay Gutierrez,Male,2020-03-13,South Melbourne,38
14020,Kristine,Dominguez,Kristine Dominguez,Female,2019-08-27,South Melbourne,38
14070,Ricky,Alonso,Ricky Alonso,Male,2019-08-17,South Melbourne,38
14324,Jessie,Alvarez,Jessie Alvarez,Female,2019-09-04,South Melbourne,38
14210,Jenny,Tang,Jenny Tang,Female,2019-08-12,South Melbourne,38
13529,Pamela,Martinez,Pamela Martinez,Female,2019-07-16,South Melbourne,38
15597,Terry,Raji,Terry Raji,Male,2019-11-18,South Melbourne,38
15434,Brent,Zhou,Brent Zhou,Male,2020-05-01,South Melbourne,38
15139,Colin,She,Colin She,Male,2020-03-19,South Melbourne,38
15253,Barry,Suri,Barry Suri,Male,2020-08-04,South Melbourne,38
14854,Nancy,Fernandez,Nancy Fernandez,Female,2020-07-29,South Melbourne,38
15034,Hector,Suarez,Hector Suarez,Male,2020-03-22,South Melbourne,38
16636,Danny,Gomez,Danny Gomez,Male,2018-01-20,South Melbourne,38
15833,Tabitha,Kovar,Tabitha Kovar,Female,2019-12-10,South Melbourne,38
15758,Arturo,Andersen,Arturo Andersen,Male,2021-01-05,South Melbourne,38
17050,Cristina,Xie,Cristina Xie,Female,2018-02-24,South Melbourne,38
17053,Deanna,Raman,Deanna Raman,Female,2020-05-23,South Melbourne,38
17309,Amy,Ma,Amy Ma,Female,2018-03-02,South Melbourne,38
17353,Bruce,Navarro,Bruce Navarro,Male,2018-04-11,South Melbourne,38
17331,Keith,Stone,Keith Stone,Male,2020-06-07,South Melbourne,38
18709,Darren,Hernandez,Darren Hernandez,Male,2018-07-29,South Melbourne,38
18717,Cassandra,Suri,Cassandra Suri,Female,2020-08-17,South Melbourne,38
18268,Preston,Chapman,Preston Chapman,Male,2018-05-16,South Melbourne,38
18292,Louis,Tang,Louis Tang,Male,2020-08-02,South Melbourne,38
18308,Erica,Chen,Erica Chen,Female,2018-06-10,South Melbourne,38
18451,Dale,Pal,Dale Pal,Male,2020-11-21,South Melbourne,38
19667,Billy,Carlson,Billy Carlson,Male,2020-11-19,South Melbourne,38
19952,Adrienne,Martin,Adrienne Martin,Female,2020-03-06,South Melbourne,38
19960,Phil,Spencer,Phil Spencer,Male,2018-09-21,South Melbourne,38
19782,Derek,Shan,Derek Shan,Male,2018-09-06,South Melbourne,38
19772,Hector,Vazquez,Hector Vazquez,Male,2018-09-23,South Melbourne,38
20417,Bruce,Vazquez,Bruce Vazquez,Male,2020-04-17,South Melbourne,38
20627,Theresa,Navarro,Theresa Navarro,Female,2018-12-15,South Melbourne,38
21166,Tamara,Yuan,Tamara Yuan,Female,2018-12-31,South Melbourne,38
22408,Clarence,Shan,Clarence Shan,Male,2019-05-10,South Melbourne,38
22400,Ruben,Martin,Ruben Martin,Male,2019-04-30,South Melbourne,38
22006,Jon,Nara,Jon Nara,Male,2020-03-18,South Melbourne,38
22003,Jill,Navarro,Jill Navarro,Female,2020-07-07,South Melbourne,38
21966,Ross,Sai,Ross Sai,Male,2019-04-17,South Melbourne,38
22849,Kristopher,Suri,Kristopher Suri,Male,2020-12-09,South Melbourne,38
23097,Tony,Natsuhara,Tony Natsuhara,Male,2019-06-16,South Melbourne,38
23086,Tracy,Lal,Tracy Lal,Female,2020-03-24,South Melbourne,38
23314,Alfredo,Munoz,Alfredo Munoz,Male,2019-07-09,South Melbourne,38
23315,Carmen,Chandra,Carmen Chandra,Female,2020-10-27,South Melbourne,38
24005,Julio,Jimenez,Julio Jimenez,Male,2019-09-01,South Melbourne,38
24506,Jaime,Muñoz,Jaime Muñoz,Female,2019-12-10,South Melbourne,38
24918,Warren,Cai,Warren Cai,Male,2019-06-11,South Melbourne,38
25920,Orlando,Gutierrez,Orlando Gutierrez,Male,2018-10-18,South Melbourne,38
26035,Shannon,Vazquez,Shannon Vazquez,Male,2020-07-19,South Melbourne,38
25711,Mario,Luo,Mario Luo,Male,2018-07-18,South Melbourne,38
25248,Denise,Madan,Denise Madan,Female,2020-11-21,South Melbourne,38
26568,Nancy,Kovar,Nancy Kovar,Female,2019-06-15,South Melbourne,38
26157,Brad,Xu,Brad Xu,Male,2020-09-27,South Melbourne,38
26762,Rachael,Perez,Rachael Perez,Female,2020-04-30,South Melbourne,38
26773,Meghan,Martin,Meghan Martin,Female,2020-03-17,South Melbourne,38
27366,Bob,Alan,Bob Alan,Male,2019-11-13,South Melbourne,38
27493,Barbara,Zheng,Barbara Zheng,Female,2019-12-02,South Melbourne,38
27518,Stefanie,Perez,Stefanie Perez,Female,2020-05-06,South Melbourne,38
27687,Brandy,Madan,Brandy Madan,Female,2020-12-22,South Melbourne,38
27584,Tina,Malhotra,Tina Malhotra,Female,2020-08-21,South Melbourne,38
28203,Victor,Gomez,Victor Gomez,Male,2020-01-05,South Melbourne,38
28138,Marvin,Ramos,Marvin Ramos,Male,2021-01-25,South Melbourne,38
28304,Colleen,Zeng,Colleen Zeng,Female,2020-03-07,South Melbourne,38
27866,Sergio,Raman,Sergio Raman,Male,2020-07-06,South Melbourne,38
29460,Andres,Chander,Andres Chander,Male,2020-09-06,South Melbourne,38
29062,Dennis,Liu,Dennis Liu,Male,2020-06-17,South Melbourne,38
28933,Colleen,Rai,Colleen Rai,Female,2020-10-22,South Melbourne,38
28716,Darren,Garcia,Darren Garcia,Male,2020-08-20,South Melbourne,38
28714,Arturo,Gao,Arturo Gao,Male,2020-02-25,Sunbury,39
28486,Rebekah,Chandra,Rebekah Chandra,Female,2020-06-08,Sunbury,39
28938,Sarah,Moore,Sarah Moore,Female,2020-11-03,Sunbury,39
29455,Dawn,Zeng,Dawn Zeng,Female,2020-09-27,Sunbury,39
29346,Briana,Ortega,Briana Ortega,Female,2020-11-29,Sunbury,39
27861,Karen,He,Karen He,Female,2020-12-20,Sunbury,39
28098,Roger,Zhu,Roger Zhu,Male,2020-11-11,Sunbury,39
28314,Dwayne,Romero,Dwayne Romero,Male,2020-05-11,Sunbury,39
28209,Krista,Carlson,Krista Carlson,Female,2020-04-17,Sunbury,39
27599,Cory,Subram,Cory Subram,Male,2020-09-11,Sunbury,39
27513,Cara,Zheng,Cara Zheng,Female,2020-07-05,Sunbury,39
27349,Sheila,Diaz,Sheila Diaz,Female,2021-01-10,Sunbury,39
26922,Trevor,Powell,Trevor Powell,Male,2019-10-27,Sunbury,39
26917,Roberto,Dominguez,Roberto Dominguez,Male,2019-10-20,Sunbury,39
26144,Cassidy,Russell,Cassidy Russell,Female,2020-05-05,Sunbury,39
26131,Lawrence,Suarez,Lawrence Suarez,Male,2019-02-06,Sunbury,39
26566,Crystal,Chen,Crystal Chen,Female,2019-06-08,Sunbury,39
26592,Brenda,Lopez,Brenda Lopez,Female,2020-05-26,Sunbury,39
26651,Gregory,Nara,Gregory Nara,Male,2019-07-22,Sunbury,39
26657,Lucas,Hughes,Lucas Hughes,Male,2019-07-09,Sunbury,39
25135,Kelvin,Zhao,Kelvin Zhao,Male,2020-12-02,Sunbury,39
25136,Ruben,Diaz,Ruben Diaz,Male,2020-04-05,Sunbury,39
25713,Latasha,Gill,Latasha Gill,Female,2018-07-07,Sunbury,39
25565,Kevin,Perez,Kevin Perez,Male,2018-05-22,Sunbury,39
25961,Ricardo,Goel,Ricardo Goel,Male,2018-12-31,Sunbury,39
25939,Willie,Tang,Willie Tang,Male,2018-12-11,Sunbury,39
25821,Krystal,Gao,Krystal Gao,Female,2018-08-25,Sunbury,39
24380,Maurice,Yuan,Maurice Yuan,Male,2020-08-07,Sunbury,39
24168,Manuel,Srini,Manuel Srini,Male,2019-10-26,Sunbury,39
23536,Savannah,Adams,Savannah Adams,Female,2020-06-11,Sunbury,39
23547,Francis,Serrano,Francis Serrano,Male,2019-08-17,Sunbury,39
23653,Devin,Campbell,Devin Campbell,Male,2019-09-01,Sunbury,39
23656,Naomi,Ramos,Naomi Ramos,Female,2019-09-24,Sunbury,39
23122,Colleen,Zhou,Colleen Zhou,Female,2020-07-30,Sunbury,39
22930,Brett,Raman,Brett Raman,Male,2019-06-28,Sunbury,39
22064,Lawrence,Carlson,Lawrence Carlson,Male,2020-02-16,Sunbury,39
21883,Patricia,Kapoor,Patricia Kapoor,Female,2020-02-02,Sunbury,39
21551,Elijah,Butler,Elijah Butler,Male,2020-08-02,Sunbury,39
22155,Steve,Cai,Steve Cai,Male,2020-09-07,Sunbury,39
21180,Katherine,Flores,Katherine Flores,Female,2019-01-19,Sunbury,39
21208,Olivia,Griffin,Olivia Griffin,Female,2020-04-28,Sunbury,39
21376,Paula,Ramos,Paula Ramos,Female,2020-08-25,Sunbury,39
21362,Angel,Evans,Angel Evans,Male,2021-01-19,Sunbury,39
20456,Alfredo,Ramos,Alfredo Ramos,Male,2018-11-12,Sunbury,39
20452,Kelli,Xie,Kelli Xie,Female,2018-11-23,Sunbury,39
20608,Cara,Hu,Cara Hu,Female,2018-11-06,Sunbury,39
19965,Jay,Lopez,Jay Lopez,Male,2018-09-21,Sunbury,39
19978,Marshall,Yuan,Marshall Yuan,Male,2018-10-18,Sunbury,39
19947,Darryl,Liu,Darryl Liu,Male,2018-09-16,Sunbury,39
20259,Jenny,Andersen,Jenny Andersen,Female,2018-11-01,Sunbury,39
20156,Jay,Madan,Jay Madan,Male,2018-10-22,Sunbury,39
19587,Alyssa,Martin,Alyssa Martin,Female,2020-04-14,Sunbury,39
19264,Kristopher,Gonzalez,Kristopher Gonzalez,Male,2018-08-11,Sunbury,39
18465,Jamie,Yang,Jamie Yang,Female,2018-06-04,Sunbury,39
18462,Clarence,Zhu,Clarence Zhu,Male,2018-06-22,Sunbury,39
18487,Tasha,Nath,Tasha Nath,Female,2018-06-07,Sunbury,39
18301,Julie,Xu,Julie Xu,Female,2018-06-08,Sunbury,39
18294,Denise,Prasad,Denise Prasad,Female,2020-05-12,Sunbury,39
18330,Kellie,Diaz,Kellie Diaz,Female,2020-03-14,Sunbury,39
18278,Lucas,Powell,Lucas Powell,Male,2020-04-09,Sunbury,39
18701,Kenneth,Lal,Kenneth Lal,Male,2018-06-18,Sunbury,39
17354,Ivan,Garcia,Ivan Garcia,Male,2018-04-04,Sunbury,39
17306,Edgar,Prasad,Edgar Prasad,Male,2020-03-20,Sunbury,39
17250,Alicia,She,Alicia She,Female,2020-07-03,Sunbury,39
17079,Tracy,Rai,Tracy Rai,Female,2018-03-22,Sunbury,39
17067,Adrienne,Alvarez,Adrienne Alvarez,Female,2020-08-26,Sunbury,39
17510,Jason,Butler,Jason Butler,Male,2018-04-03,Sunbury,39
17924,Shawna,Lal,Shawna Lal,Female,2018-04-11,Sunbury,39
17904,Gina,Torres,Gina Torres,Female,2018-04-02,Sunbury,39
17913,Lacey,Xu,Lacey Xu,Female,2018-04-29,Sunbury,39
15755,Connor,Flores,Connor Flores,Male,2019-12-24,Sunbury,39
15796,Edward,Hayes,Edward Hayes,Male,2020-12-24,Sunbury,39
16167,Devin,Moore,Devin Moore,Male,2020-08-16,Sunbury,39
16630,Jaime,Sutton,Jaime Sutton,Male,2018-01-28,Sunbury,39
16526,Arthur,Perez,Arthur Perez,Male,2018-01-16,Sunbury,39
15018,Felicia,Martin,Felicia Martin,Female,2020-02-11,Sunbury,39
15015,Randy,Liu,Randy Liu,Male,2019-10-03,Sunbury,39
14674,Alexis,Williams,Alexis Williams,Female,2020-08-30,Sunbury,39
15185,Jonathan,Evans,Jonathan Evans,Male,2019-09-29,Sunbury,39
